image_name,0,1,2,3,4,5,6,7,8
2025-05-24 10:56:12.736678,"[0.537420392036438, 0.6230444312095642, -1.1884236335754395, 0.9975820183753967]","[0.5554975271224976, 0.5359209775924683, -1.1321903467178345, 0.9955012798309326]","[0.5691014528274536, 0.5371534824371338, -1.1325187683105469, 0.9964203238487244]","[0.5831679105758667, 0.5388473272323608, -1.1326851844787598, 0.9948292374610901]","[0.509445071220398, 0.5342918634414673, -1.1447073221206665, 0.9960137605667114]","[0.49219435453414917, 0.535170316696167, -1.1445599794387817, 0.9970639944076538]","[0.47574880719184875, 0.5374315977096558, -1.1450865268707275, 0.9965811967849731]","[0.6058669686317444, 0.5732972025871277, -0.7183048129081726, 0.9960247874259949]","[0.4474335014820099, 0.5749906301498413, -0.7599828839302063, 0.9979608654975891]"
2025-05-24 10:56:12.803206,"[0.5376871824264526, 0.6214229464530945, -1.1342066526412964, 0.9975964426994324]","[0.555564820766449, 0.5342332720756531, -1.0754300355911255, 0.9955306649208069]","[0.5691099166870117, 0.5355998277664185, -1.0757993459701538, 0.9964545965194702]","[0.5831781029701233, 0.537541389465332, -1.076080322265625, 0.9948769807815552]","[0.5097720623016357, 0.5326278209686279, -1.087645173072815, 0.9960300922393799]","[0.49245452880859375, 0.5336863398551941, -1.087356448173523, 0.997083842754364]","[0.4760874807834625, 0.5362166166305542, -1.0878227949142456, 0.9965974688529968]","[0.6056382060050964, 0.57303386926651, -0.6628817319869995, 0.9960924983024597]","[0.4474314749240875, 0.5748148560523987, -0.6982937455177307, 0.9979821443557739]"
2025-05-24 10:56:12.870251,"[0.5371734499931335, 0.6197245121002197, -1.0824153423309326, 0.9977346658706665]","[0.5553807020187378, 0.5336421132087708, -1.029653549194336, 0.9957708120346069]","[0.5688703060150146, 0.5350653529167175, -1.0299417972564697, 0.996635913848877]","[0.5828882455825806, 0.5370669960975647, -1.0301421880722046, 0.9951493740081787]","[0.5096010565757751, 0.5321033596992493, -1.0369993448257446, 0.996235728263855]","[0.4923348128795624, 0.5331907272338867, -1.0364211797714233, 0.997225821018219]","[0.4760074317455292, 0.5358216762542725, -1.036766767501831, 0.9967637062072754]","[0.6054403781890869, 0.5729526281356812, -0.6370232701301575, 0.996279239654541]","[0.44734302163124084, 0.5747660994529724, -0.6475302577018738, 0.9980717301368713]"
2025-05-24 10:56:12.936048,"[0.5371577739715576, 0.6190224885940552, -1.1082128286361694, 0.997769832611084]","[0.5553860068321228, 0.5327339172363281, -1.0528249740600586, 0.9958223104476929]","[0.5688620805740356, 0.5341241955757141, -1.053063154220581, 0.9966942667961121]","[0.5828659534454346, 0.5361064076423645, -1.0532015562057495, 0.9952113032341003]","[0.5095950961112976, 0.5313878655433655, -1.0616083145141602, 0.9962911009788513]","[0.4923233687877655, 0.5325895547866821, -1.0611908435821533, 0.9972760677337646]","[0.476007342338562, 0.5353429913520813, -1.061578631401062, 0.9968166947364807]","[0.6052382588386536, 0.5722274780273438, -0.6514638662338257, 0.9963386654853821]","[0.4473395347595215, 0.5745809674263, -0.6682750582695007, 0.9981199502944946]"
2025-05-24 10:56:13.003604,"[0.536024272441864, 0.6182813048362732, -1.1551953554153442, 0.9977651238441467]","[0.5549865365028381, 0.531795084476471, -1.1024072170257568, 0.9957703948020935]","[0.5684994459152222, 0.5332368016242981, -1.1026815176010132, 0.996636688709259]","[0.5824449062347412, 0.5352663397789001, -1.1028128862380981, 0.9951252341270447]","[0.5088246464729309, 0.5305342674255371, -1.1094456911087036, 0.9962525367736816]","[0.49168339371681213, 0.53180330991745, -1.109130859375, 0.9972410202026367]","[0.4755466878414154, 0.5346517562866211, -1.1096149682998657, 0.9967815279960632]","[0.6051260232925415, 0.5716995000839233, -0.7022843956947327, 0.996210515499115]","[0.44731295108795166, 0.5743381381034851, -0.7136369347572327, 0.9980791807174683]"
2025-05-24 10:56:13.070423,"[0.535841703414917, 0.6175414323806763, -1.1224550008773804, 0.997830331325531]","[0.5548906922340393, 0.5314076542854309, -1.0677851438522339, 0.9958744645118713]","[0.5682995319366455, 0.5328906178474426, -1.068119764328003, 0.9967340230941772]","[0.5821384787559509, 0.5349615812301636, -1.0683248043060303, 0.9952465295791626]","[0.5087077617645264, 0.5298961400985718, -1.0753835439682007, 0.9963403940200806]","[0.4915873110294342, 0.5311053395271301, -1.0749667882919312, 0.9973148107528687]","[0.4755176901817322, 0.5340036153793335, -1.0754166841506958, 0.9968599081039429]","[0.6046268343925476, 0.5714108943939209, -0.6723953485488892, 0.9963109493255615]","[0.4473114609718323, 0.5740770697593689, -0.6861255168914795, 0.9981324076652527]"
2025-05-24 10:56:13.136691,"[0.5354611873626709, 0.6167701482772827, -1.1342045068740845, 0.997897744178772]","[0.5548143982887268, 0.5310245752334595, -1.0773615837097168, 0.9959824681282043]","[0.5681886672973633, 0.5326892137527466, -1.077744722366333, 0.996821939945221]","[0.581987738609314, 0.5348997712135315, -1.077984094619751, 0.9953793287277222]","[0.5084760785102844, 0.5288785099983215, -1.0853203535079956, 0.9964310526847839]","[0.49136388301849365, 0.5298972129821777, -1.0848720073699951, 0.9973800182342529]","[0.47533199191093445, 0.5326945781707764, -1.0853264331817627, 0.9969388246536255]","[0.6044095754623413, 0.5713409781455994, -0.6728770732879639, 0.9963974356651306]","[0.4472366273403168, 0.5731843709945679, -0.68697190284729, 0.9981793165206909]"
2025-05-24 10:56:13.204669,"[0.5354145765304565, 0.6167526245117188, -1.084459662437439, 0.9979361891746521]","[0.5548103451728821, 0.5310261845588684, -1.0293834209442139, 0.9959931373596191]","[0.5681744813919067, 0.5326882004737854, -1.0296804904937744, 0.996839165687561]","[0.5819676518440247, 0.5349202752113342, -1.0298737287521362, 0.9953809380531311]","[0.5084196925163269, 0.5288796424865723, -1.0380579233169556, 0.9964661598205566]","[0.49133917689323425, 0.5298760533332825, -1.0376594066619873, 0.9974244832992554]","[0.475321501493454, 0.532666027545929, -1.0381453037261963, 0.9969901442527771]","[0.6042304635047913, 0.5713258981704712, -0.6363131999969482, 0.996358335018158]","[0.4472340941429138, 0.5730963945388794, -0.6556066274642944, 0.9982167482376099]"
2025-05-24 10:56:13.272547,"[0.5354779362678528, 0.6169678568840027, -1.0615860223770142, 0.9980005025863647]","[0.5548081994056702, 0.5314785242080688, -1.0086488723754883, 0.9960819482803345]","[0.5681560635566711, 0.5330808758735657, -1.008938193321228, 0.996920108795166]","[0.5819284915924072, 0.5352625250816345, -1.0091946125030518, 0.9954923987388611]","[0.5084118247032166, 0.5295023918151855, -1.016793131828308, 0.9965418577194214]","[0.49133872985839844, 0.5304551124572754, -1.0163401365280151, 0.9974871873855591]","[0.47533291578292847, 0.5332064032554626, -1.016790747642517, 0.9970532059669495]","[0.603838324546814, 0.5713812112808228, -0.6226403117179871, 0.9964364767074585]","[0.4472295343875885, 0.5734067559242249, -0.6404485106468201, 0.9982576966285706]"
2025-05-24 10:56:13.336909,"[0.5354558229446411, 0.616847038269043, -1.011406660079956, 0.9980628490447998]","[0.5548064112663269, 0.5313389897346497, -0.9593683481216431, 0.9961459636688232]","[0.5681340098381042, 0.5329544544219971, -0.9595839381217957, 0.9969778656959534]","[0.5819101929664612, 0.5351699590682983, -0.959768533706665, 0.9955682754516602]","[0.5083684921264648, 0.5293009877204895, -0.9670060276985168, 0.9966057538986206]","[0.49128949642181396, 0.5301259756088257, -0.9665312170982361, 0.9975398182868958]","[0.4752834141254425, 0.5327621102333069, -0.9669493436813354, 0.997112512588501]","[0.6037632822990417, 0.5712992548942566, -0.5918534994125366, 0.9964753985404968]","[0.4470476806163788, 0.5730214715003967, -0.6055554151535034, 0.9983017444610596]"
2025-05-24 10:56:13.405159,"[0.5328614115715027, 0.6169483065605164, -1.0323283672332764, 0.9981290102005005]","[0.5530189275741577, 0.53135746717453, -0.9816380739212036, 0.996235191822052]","[0.5665768980979919, 0.5329563021659851, -0.9818667769432068, 0.9970457553863525]","[0.5797439813613892, 0.5351735353469849, -0.9820575714111328, 0.995685875415802]","[0.5063802599906921, 0.529354453086853, -0.9878166913986206, 0.9966773390769958]","[0.4896848499774933, 0.5301574468612671, -0.9873007535934448, 0.9975852370262146]","[0.4738844931125641, 0.5327941179275513, -0.987707257270813, 0.9971696138381958]","[0.601951539516449, 0.571281373500824, -0.6071813702583313, 0.9965529441833496]","[0.4467093348503113, 0.5730019807815552, -0.6170307397842407, 0.9983304738998413]"
2025-05-24 10:56:13.469384,"[0.5273029208183289, 0.6171717047691345, -1.0348007678985596, 0.9981620907783508]","[0.5501558780670166, 0.5314913988113403, -0.9857339859008789, 0.9962493181228638]","[0.5645330548286438, 0.5331339240074158, -0.9860131144523621, 0.9970618486404419]","[0.5775557160377502, 0.5353813171386719, -0.9862427115440369, 0.9957015514373779]","[0.5027849674224854, 0.5295196175575256, -0.9886676669120789, 0.9966949820518494]","[0.4868648946285248, 0.5303234457969666, -0.9881426692008972, 0.9976105093955994]","[0.47152528166770935, 0.5329382419586182, -0.9886001944541931, 0.9971972107887268]","[0.601312518119812, 0.5714465975761414, -0.609537661075592, 0.9965386390686035]","[0.44652271270751953, 0.5730857849121094, -0.6005315184593201, 0.9983453750610352]"
2025-05-24 10:56:13.536677,"[0.5274202227592468, 0.6207286715507507, -1.0161323547363281, 0.9982526302337646]","[0.5501435995101929, 0.5331324338912964, -0.968062698841095, 0.9964174628257751]","[0.5645062327384949, 0.5340921878814697, -0.9682924151420593, 0.9971897602081299]","[0.5775521397590637, 0.535793662071228, -0.9685448408126831, 0.9958839416503906]","[0.5028085708618164, 0.5322251319885254, -0.9724549055099487, 0.9968410134315491]","[0.4868834614753723, 0.5329205989837646, -0.9718745350837708, 0.9977157115936279]","[0.4715343713760376, 0.5352635979652405, -0.9722650647163391, 0.997317910194397]","[0.6010372638702393, 0.5713454484939575, -0.5904117226600647, 0.996671736240387]","[0.44651713967323303, 0.573968768119812, -0.5881887078285217, 0.9984234571456909]"
2025-05-24 10:56:13.604602,"[0.5275325179100037, 0.624462902545929, -1.0248522758483887, 0.9982534050941467]","[0.5502138137817383, 0.5366007089614868, -0.9771047830581665, 0.9964796900749207]","[0.5645619630813599, 0.5369951128959656, -0.9773114919662476, 0.9972103238105774]","[0.5776466131210327, 0.5380932688713074, -0.9774974584579468, 0.9959337115287781]","[0.5028331279754639, 0.5364396572113037, -0.9787582755088806, 0.9968991875648499]","[0.48688191175460815, 0.5369794368743896, -0.9780778288841248, 0.9977519512176514]","[0.47150710225105286, 0.5388839244842529, -0.978481650352478, 0.9973788857460022]","[0.600879430770874, 0.5722611546516418, -0.5937767624855042, 0.996691882610321]","[0.4463519752025604, 0.5760536193847656, -0.6005892157554626, 0.9984611868858337]"
2025-05-24 10:56:13.669223,"[0.5275901556015015, 0.6266571879386902, -0.9902229905128479, 0.9983606934547424]","[0.5502558946609497, 0.5375458598136902, -0.9424320459365845, 0.9966769814491272]","[0.5646215081214905, 0.5376599431037903, -0.9426489472389221, 0.9973704218864441]","[0.5777977108955383, 0.5385183095932007, -0.9428618550300598, 0.9961574077606201]","[0.5028371214866638, 0.5379737019538879, -0.9464352130889893, 0.9970719218254089]","[0.48684024810791016, 0.538664698600769, -0.9458104968070984, 0.9978790879249573]","[0.47139760851860046, 0.5407460331916809, -0.9461778402328491, 0.9975231885910034]","[0.6009812951087952, 0.5723179578781128, -0.5762658715248108, 0.9968776106834412]","[0.44615045189857483, 0.5775834321975708, -0.576651394367218, 0.9985533356666565]"
2025-05-24 10:56:13.735688,"[0.5273350477218628, 0.6303067207336426, -1.0059723854064941, 0.9984251260757446]","[0.5502042174339294, 0.539771556854248, -0.9626337289810181, 0.9967997670173645]","[0.564611554145813, 0.5394026637077332, -0.9628130197525024, 0.9974809885025024]","[0.5778119564056396, 0.5396538972854614, -0.9630897641181946, 0.9963058829307556]","[0.502287745475769, 0.5411544442176819, -0.9614333510398865, 0.9971705079078674]","[0.48614123463630676, 0.5418853163719177, -0.9606914520263672, 0.9979560375213623]","[0.4705851376056671, 0.5438541173934937, -0.9609565734863281, 0.9976022243499756]","[0.6014406681060791, 0.5724340677261353, -0.6000227332115173, 0.9970254302024841]","[0.44579899311065674, 0.5793859958648682, -0.5789596438407898, 0.9986111521720886]"
2025-05-24 10:56:13.804645,"[0.5272654891014099, 0.6304893493652344, -1.016979694366455, 0.9984782338142395]","[0.5501895546913147, 0.539760947227478, -0.970596432685852, 0.9969138503074646]","[0.5646178722381592, 0.5393736958503723, -0.9708153605461121, 0.9975684881210327]","[0.5778776407241821, 0.5394957065582275, -0.9710809588432312, 0.9964401721954346]","[0.5018286108970642, 0.5413426160812378, -0.9722472429275513, 0.9972566962242126]","[0.4854394495487213, 0.542131781578064, -0.9716030359268188, 0.9980130195617676]","[0.46971407532691956, 0.5441750288009644, -0.971927285194397, 0.9976662397384644]","[0.6016862392425537, 0.5720343589782715, -0.597351610660553, 0.9971398115158081]","[0.445220947265625, 0.5795304179191589, -0.5846430063247681, 0.9986475110054016]"
2025-05-24 10:56:13.870782,"[0.5276822447776794, 0.6306249499320984, -1.0739481449127197, 0.9984429478645325]","[0.5503935217857361, 0.5397886037826538, -1.0245503187179565, 0.9968546628952026]","[0.5647850036621094, 0.5393660664558411, -1.024852991104126, 0.9975265264511108]","[0.5781195163726807, 0.5394769906997681, -1.0251195430755615, 0.9963586330413818]","[0.5019034743309021, 0.5416738390922546, -1.0300800800323486, 0.9972133040428162]","[0.4854578971862793, 0.542712926864624, -1.029663324356079, 0.9979914426803589]","[0.4697164297103882, 0.5450291037559509, -1.0300874710083008, 0.9976418614387512]","[0.6016852855682373, 0.5718515515327454, -0.636128306388855, 0.9970880746841431]","[0.44510242342948914, 0.5806822776794434, -0.6403786540031433, 0.9986470937728882]"
2025-05-24 10:56:13.936479,"[0.5295031070709229, 0.6307042837142944, -1.0931477546691895, 0.9984993934631348]","[0.5510649085044861, 0.5397747755050659, -1.042827844619751, 0.9969334602355957]","[0.5652667284011841, 0.5393289923667908, -1.0430883169174194, 0.9976068735122681]","[0.5788029432296753, 0.5394074320793152, -1.0433233976364136, 0.9964596629142761]","[0.5025748610496521, 0.5416449308395386, -1.0500818490982056, 0.9972797632217407]","[0.4858519732952118, 0.5426814556121826, -1.049620270729065, 0.9980471134185791]","[0.46999186277389526, 0.5449987649917603, -1.0500279664993286, 0.9976949095726013]","[0.6018829345703125, 0.5717391967773438, -0.6609295606613159, 0.9971739649772644]","[0.4450812339782715, 0.5807064175605774, -0.6732071042060852, 0.9986851811408997]"
2025-05-24 10:56:14.003391,"[0.5307374596595764, 0.6306684017181396, -0.9642074108123779, 0.998567521572113]","[0.5517162680625916, 0.5396133065223694, -0.9176519513130188, 0.9970491528511047]","[0.5656905770301819, 0.5390090346336365, -0.9177860617637634, 0.9977051615715027]","[0.5793008804321289, 0.5389806032180786, -0.9179797768592834, 0.9966104030609131]","[0.5035347938537598, 0.5416059494018555, -0.9229850172996521, 0.9973812103271484]","[0.4866715371608734, 0.5426619648933411, -0.9223364591598511, 0.9981184005737305]","[0.47068846225738525, 0.5449766516685486, -0.9226545095443726, 0.9977743625640869]","[0.6019962430000305, 0.571382999420166, -0.568805992603302, 0.9972984790802002]","[0.44506722688674927, 0.5807035565376282, -0.571470320224762, 0.9987339377403259]"
2025-05-24 10:56:14.069676,"[0.5327580571174622, 0.6298704743385315, -0.9962042570114136, 0.9985081553459167]","[0.5519803762435913, 0.5384148359298706, -0.9363278150558472, 0.996929943561554]","[0.5657414793968201, 0.537355899810791, -0.93665611743927, 0.9976523518562317]","[0.579319953918457, 0.5368908047676086, -0.9371932148933411, 0.9965128302574158]","[0.5046831369400024, 0.5411142110824585, -0.9529537558555603, 0.9972437024116516]","[0.4878131151199341, 0.542418897151947, -0.9524574279785156, 0.9980395436286926]","[0.47201666235923767, 0.5449075102806091, -0.9529109597206116, 0.9976449012756348]","[0.6014845967292786, 0.5696638822555542, -0.5808734893798828, 0.9972663521766663]","[0.44518670439720154, 0.5807580351829529, -0.583884596824646, 0.9986898899078369]"
2025-05-24 10:56:14.136860,"[0.5337586998939514, 0.6286009550094604, -0.9631611704826355, 0.9984259605407715]","[0.5521413683891296, 0.5372975468635559, -0.9114507436752319, 0.9967815279960632]","[0.5657665133476257, 0.5361641049385071, -0.9116840958595276, 0.9975383281707764]","[0.5793266892433167, 0.5356842279434204, -0.9119584560394287, 0.996342122554779]","[0.5054590106010437, 0.5403843522071838, -0.9216527342796326, 0.9971376657485962]","[0.48872995376586914, 0.5419051051139832, -0.9212518930435181, 0.9979746341705322]","[0.47309696674346924, 0.5446010231971741, -0.9216834306716919, 0.9975756406784058]","[0.6005253195762634, 0.5688165426254272, -0.5501068830490112, 0.9971437454223633]","[0.4454026222229004, 0.5807414054870605, -0.5635523200035095, 0.9986650347709656]"
